id,name,phone,address,postal_code,lat,lng,category,hours,description,image,link,review_count,rating,category_kakao,description_kakao,last_order,kakao_place_id,kakao_place_url,menu_price_min,menu_price_median,menu_count,has_parking,has_group_seating,has_private_room,has_baby_chair,has_kids_menu,allows_pets,has_disabled_access,hours_source
32859415,이탈리 더 현대 서울,+82 2-3277-0658,서울 여의도동 22 현대 서울,,37.52634,126.92767,이탈리아 요리,월 10:30~22:00 / 화 10:30~22:00 / 수 10:30~22:00 / 목 10:30~22:00 / 금 10:30~22:00 / 토 10:30~22:00 / 일 10:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/2b/bd/70/caption.jpg?w=200&h=200&s=1&cx=2492&cy=3736&chk=v1_281809e05aeea1628092,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d32859415-Reviews-Eataly_The_Hyundai_Seoul-Seoul.html,68,4.9,이탈리안,유럽 감성 가득한 창가 뷰 이탈리안,일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,980565613,https://place.map.kakao.com/980565613,12000,23000,28,true,,,true,,,,kakao
33106296,Smt라운지 더현대서울점,+82 2-3277-0659,서울 Yeoui-daero 6층,,37.52652,126.92798,퓨전,월 10:30~22:00 / 화 10:30~22:00 / 수 10:30~22:00 / 목 10:30~22:00 / 금 10:30~22:00 / 토 10:30~22:00 / 일 10:30~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d33106296-Reviews-SMT_Lounge_The_Hyundai_Seoul_Branch-Seoul.html,89,4.9,퓨전요리,홍콩과 멕시코가 만나는 감각적 공간,,1003683719,https://place.map.kakao.com/1003683719,8000,27000,9,true,,,,,,true,kakao
7788204,예지식당,+82 2-777-1820,서울 중구 명동1가 42-2,04534,37.564648,126.984566,"아시아 요리, 한국",월 05:30~21:00 / 화 05:30~21:00 / 수 05:30~21:00 / 목 05:30~21:00 / 금 05:30~21:00 / 토 05:30~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d7788204-Reviews-Yeji_Sikdang-Seoul.html,136,4.4,한식,,,21233275,https://place.map.kakao.com/21233275,8000,9000,5,,,,,,,,kakao
27697272,Cafe Pokpo,,서울 262-29 Yeonhui-ro Seodaemun-gu,03653,37.581264,126.93703,"아시아 요리, 한국",일 10:00~21:00 / 월 10:00~21:00 / 화 10:00~21:00 / 수 10:00~21:00 / 목 10:00~21:00 / 금 10:00~21:00 / 토 10:00~21:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/ee/1d/47/cafe-overlooking-the.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d27697272-Reviews-Cafe_Pokpo-Seoul.html,12,4.8,,,,,,,,,,,,,,,,tripadvisor
1978666,구스토 타코,+82 2-338-8226,서울 마포구 와우산로 41,04049,37.54811,126.92295,"멕시코 요리, 라틴",화 11:30~21:00 / 수 11:30~21:00 / 목 11:30~21:00 / 금 11:30~21:00 / 토 11:30~21:00 / 일 11:30~20:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d1978666-Reviews-Gusto_Taco-Seoul.html,1285,4.7,"멕시칸,브라질",외국인 직원과 함께하는 이국적 타코 맛집,,20885402,https://place.map.kakao.com/20885402,20500,23500,6,false,true,,,,,,kakao
17423735,장생건강원,+82 10-2278-5968,서울 강남구 강남대로124길 23,06114,37.509262,127.02458,한국,일 19:00~04:00 / 월 19:00~04:00 / 화 19:00~04:00 / 수 19:00~04:00 / 목 09:00~04:00 / 금 09:00~04:00 / 토 19:00~04:00,"Geongangwon is an old form of oriental pharmacy. We are eternally grateful for the old couple’s 20 years’ worth of efforts to maintain this Geongangwon. Jangsaeng healthy bar aims to live along with the Youngdong traditional market. Also, we create trendy and healthy drinks based on our concept. Let every guests of our bar to stay healthy. -Jangsaeng Healthy Bar-",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/63/0b/d7/caption.jpg?w=200&h=200&s=1&cx=900&cy=600&chk=v1_ca7b17c430acd554bc0b,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d17423735-Reviews-Jangseng_Geongangwon-Seoul.html,112,5.0,,전통과 감성이 어우러진 한국식 칵테일 바,,16706093,https://place.map.kakao.com/16706093,15000,25000,4,true,,,,,true,,tripadvisor
7132369,홍대 닭갈비,+82 2-2245-5222,서울 마포구 와우산로21길 31-10 1층,04041,37.55206,126.921814,"아시아 요리, 한국, 그릴, 아시리아 요리, 토착 음식",일 11:00~22:30 / 월 11:00~22:30 / 화 11:00~22:30 / 수 11:00~22:30 / 목 11:00~22:30 / 금 11:00~22:30 / 토 11:00~22:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d7132369-Reviews-Hongdae_Dakgalbi-Seoul.html,145,4.6,,30년 전통 원조 치즈퐁듀 닭갈비,,195237877,https://place.map.kakao.com/195237877,14000,15000,2,,,,,,,,tripadvisor
4171321,브루클린 더버거조인트,+82 2-533-7180,서울 서초구 동광로43길 51-13 1층,06579,37.497387,127.000626,"미국 요리, 패스트푸드, 다이너",월 11:00~21:30 / 화 11:00~21:30 / 수 11:00~21:30 / 목 11:00~21:30 / 금 11:00~21:30 / 토 11:00~21:30 / 일 11:00~21:30,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0d/6d/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d4171321-Reviews-Brooklyn_The_Burger_Joint-Seoul.html,178,4.5,햄버거,깨 가득 바삭한 빵과 진한 육향의 조화,일 21:00 / 월 21:00 / 화 21:00 / 수 21:00 / 목 21:00 / 금 21:00 / 토 21:00,21331695,https://place.map.kakao.com/21331695,7500,12200,19,true,true,,true,,,,kakao
8988285,한가람,+82 2-318-3088,서울 중구 남대문로5길 25,04526,37.56249,126.979095,한국,월 11:10~22:00 / 화 11:10~22:00 / 수 11:10~22:00 / 목 11:10~22:00 / 금 11:10~22:00 / 토 11:10~22:00 / 일 11:10~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/aa/b3/a9/caption.jpg?w=200&h=200&s=1&cx=1920&cy=1080&chk=v1_2d85601fcbbf769d54a8,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d8988285-Reviews-Hangaram-Seoul.html,45,4.7,한정식,약선으로 빚은 정갈한 한식 한 상,,13057594,https://place.map.kakao.com/13057594,22000,25000,13,true,,,,,,true,kakao
10257443,지화자,+82 2-2269-5834,서울 종로구 자하문로 125 종로구 청운동 48,03031,37.587074,126.96954,한국,월 11:30~21:30 / 수 11:30~21:30 / 목 11:30~21:30 / 금 11:30~21:30 / 토 11:30~21:30 / 일 11:30~21:30,"지화자는 노래와 춤을 출 때 장단을 맞추거나, 건배할 때 외치는 흥겨운 소리입니다. 이런 좋은 뜻에 맞추어 1991년 인간문화재 황혜성교수에 의해 탄생한 대한민국 최초의 궁중음식 전문점 지화자는 궁중의 수라상과 크고 작은 진연(궁중연회)의 찬품을 재현하여 30여년간 정성스럽게 차려내고 있습니다. 지금도 국가무형문화재 3대 기능보유자 가족이 직접 운영하는 최고의 궁중음식 전문점으로서 경복궁 부근, 조선왕조 600년의 역사가 살아 숨쉬는 서촌에 자리하고 있으며 고풍스러움과 아늑한 정원이 내려다 보이는 조용하고 편안한 분위기에서 비즈니스 모임, 상견례, 돌, 회갑 등 크고 작은 모임을 정성스러운 궁중만찬을 품격있는 서비스 함께 만끽하실 수 있습니다. 특히 모든 찬품은 일체의 인공조미료나 첨가물 없이 순수한 천연재료만으로 재현하여 요즘의 간이 센 음식과는 다른, 건강한 음식문화를 느끼실 것입니다. 정통 한국 食文化의 맥을 대대손손 전하며 세계에 알려나가는 지화자는 궁중음식을 단순히 ' 음식을 판다 ' 라고 생각하지않고 ' 궁중음식을 널리 알린다. '라는 마음가짐으로 고객님을 모시고있습니다. 지금까지 성원해 주시는 것 만큼 고객께 정성을 다하여 세계 정상의 음식문화인 한식, 그 중에서도 최고의 식문화인 궁중음식의 선두와 대표로서 국내외의 모든 분들이 우리의 훌륭한 정통 한식문화를 경험하도록 최선을 다하겠습니다",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/0f/16/cd/caption.jpg?w=200&h=200&s=1&cx=689&cy=344&chk=v1_926a9cde4148c09e6b0d,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d10257443-Reviews-Jihwaja-Seoul.html,200,4.7,한정식,조선 왕조의 품격을 담은 궁중 한정식,일 19:30 / 월 19:30 / 수 19:30 / 목 19:30 / 금 19:30 / 토 19:30,27079616,https://place.map.kakao.com/27079616,40000,100000,17,true,,true,,,,,kakao
24636878,미오,+82 2-2092-6102,서울 잠실로 209 소피텔 앰배서더 서울 호텔 3층,05552,37.51388,127.1064,"해산물, 스시, 건강식, 일본식 퓨전",월 11:30~22:00 / 화 11:30~22:00 / 수 11:30~22:00 / 목 11:30~22:00 / 금 11:30~22:00 / 토 11:30~22:00 / 일 11:30~22:00,"모던 일식 가스트로노미 미오는 최고급 일식 퓨전 요리로 최상의 한국 식재료와 일본 요리 테크닉의 마리아주를 컨셉으로 한 레스토랑입니다. 스시 전문 셰프가 준비하는 스시 오마카세와 프리미엄 갓포 스타일의 단품 메뉴들이 잘 어울리는 와인, 생맥주 그리고 소피텔 사케가 준비되어 있습니다. 프라이빗 룸을 겸비하고 있으며 일식 전문 셰프의 손끝에서 만들어지는 요리와 세심한 서비스로 최고의 다이닝을 경험해 보십시오.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f9/08/b1/mosquee-1.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d24636878-Reviews-MIO-Seoul.html,260,5.0,일식집,고요한 호수처럼 잔잔한 일식의 향연,,1224624732,https://place.map.kakao.com/1224624732,12000,50000,15,true,,true,true,true,,,kakao
24637953,레스파스,+82 2-2092-6104,서울 송파구 잠실로 209 소피텔 앰배서더 서울 호텔 6층,05552,37.516384,127.11036,"프랑스 요리, 바, 인터내셔널, 펍",월 08:00~22:00 / 화 08:00~22:00 / 수 08:00~22:00 / 목 08:00~22:00 / 금 08:00~22:00 / 토 08:00~22:00 / 일 08:00~22:00,6층에 위치한 레스파스는 석촌호수 전망이 매력적인 파리지앵 라운지입니다. 소피텔 시그니처 애프터눈 티 ‘르 구떼(Le Goûter)’로 달콤하면서도 품격있는 시간을 제안해드립니다. 아름다운 노을과 함께 즐기는 이브닝 샴페인은 프랑스 파리에 온 듯한 느낌을 선물합니다.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d24637953-Reviews-L_Espace-Seoul.html,51,5.0,카페,프렌치 감성 가득한 석촌호수 뷰 카페,,2115216381,https://place.map.kakao.com/2115216381,15000,19000,20,true,,,true,true,,,kakao
32913608,Myeongdong Korean BBQ Mongvely,+82 2-318-2688,서울 Myeongdong 8na-gil 9 3rd Floor,04536,37.561302,126.984436,"바베큐, 아시아 요리, 한국",일 11:30~02:00 / 월 11:30~02:00 / 화 11:30~02:00 / 수 11:30~02:00 / 목 11:30~02:00 / 금 11:30~02:00 / 토 11:30~02:00,"소한마리 몽!땅! [몽블리] 눈치보지 말고 ! 맘껏 먹자 ! 풀세트 (소고기 + 이베리코) 무한리필 29,700원 갈비살 + 꽃등심 + 부채살 + 토시살 + 이베리코흑돼지(목살, 항정살) + 듀록꽃삼겹 + 모듬야채쌈 + 셀프바무제한 Myeongdong Korean BBQ Beef Full Set (beef + Iberico) All You Can Eat 29,700won Ribs + sirloin + fan + toshi + Iberico black pork (pork neck, pork neck) + durok flower pork belly + assorted vegetable wraps + self-barrassed 明洞 牛肉 焼肉屋 食べ放題Mongvely フルセット (牛肉+イベリコ) おかわり無制限 29,700ウォン カルビ+サーロイン+うちわ+toshi+イベリコ黒豚(豚の首、豚の首)+ドゥロクフラワーサムギョプサル+野菜ラップ盛り合わせ+自虐 明洞韓國燒烤牛肉全套 (牛肉 + 伊比利亞) 所有你可以吃 29,700韓元 排骨+裏脊+扇子+託什+伊比利亞黑豬肉（豬頸，豬頸）+杜洛克花豬肚+什錦蔬菜包裝+自助桶裝",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f9/08/b1/mosquee-1.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d32913608-Reviews-Myeongdong_Korean_BBQ_Mongvely-Seoul.html,44,4.6,,,,,,,,,,,,,,,,tripadvisor
1933588,왕비집 명동 본점,+82 10-3237-9935,서울 중구 충무로2가 63-3 2층,04537,37.561714,126.98639,한국,월 11:30~21:50 / 화 11:30~21:50 / 수 11:30~21:50 / 목 11:30~21:50 / 금 11:30~21:50 / 토 11:30~21:50 / 일 11:30~21:50,"Wangbijib is korean traditional restaurant, We are to served good taste korean food.(Galbi,Beef, Pork meat..) Wangbijib located in Myeong-dong.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d1933588-Reviews-Wangbijib_Myeongdong_Main_Store-Seoul.html,496,4.0,"육류,고기",숯불 향 가득한 깔끔한 양념구이,,17103484,https://place.map.kakao.com/17103484,19000,43500,16,,,,,,,,kakao
7033774,뉴델리,+82 10-8690-4915,서울 강남구 논현로176길 28 신사동,06022,37.527588,127.030685,"인도 요리, 아시아 요리",월 11:00~22:00 / 화 11:00~22:00 / 수 11:00~22:00 / 목 11:00~22:00 / 금 11:00~22:00 / 토 11:00~22:00 / 일 11:00~22:00,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/b9/1a/b6/37fa8f9d-5dbb-42bb.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d7033774-Reviews-New_Delhi-Seoul.html,168,4.9,인도음식,현지 셰프가 빚어낸 깊은 인도 커리,,22067875,https://place.map.kakao.com/22067875,2400,12250,30,false,true,true,,,,,kakao
26848644,국빈관,+82 2-722-3833,서울 종로구 자하문로2길 17-4 1층,03044,37.576626,126.97382,"스테이크하우스, 바베큐, 아시아 요리, 한국, 그릴",월 11:30~22:00 / 화 11:30~22:00 / 수 11:30~22:00 / 목 11:30~22:00 / 금 11:30~22:00 / 토 11:30~22:00 / 일 11:30~22:00,"도심 속에서 한옥의 운치를 즐기는 숨은 명소 경복궁역 고기집 '통의동 국빈관'입니다. '통의동 국빈관'은 이름에 걸맞게 한분 한분 빠짐없이 모두 최고의 서비스로 대접하고 있습니다. 다른 곳에선 볼 수 없는 저희 서촌 맛집 '통의동 국빈관'만의 장점 딱 3가지만 말씀드리도록 하겠습니다. 첫째. 운치 있는 한옥에서 마당을 보며 즐기는 소고기 연탄구이 경복궁 소고기 맛집 '통의동 국빈관'은 적색 벽돌과 어두운 갈색 목재를 활용한 인테리어로 특색있는 한옥의 느낌을 잘 살린 인테리어로 경복궁 데이트코스로도 좋으며 서울 외곽 가든에 온 듯 마당에서 고기를 초벌 해 드리는 묘미가 매력적입니다. 또 소고기구이에 가장 적합한 열이 일정하고 높은 온도를 내는 연탄을 사용하여 불맛을 머금은 소고기의 풍미를 극대화한 고기의 맛을 자리에 편하게 앉아 마당을 바라보며 즐기는 이색적인 경험을 하실 수 있습니다. 둘째. 다양한 볼거리 광화문 고기집 '통의동 국빈관'은 매장 내부도 이쁘게 꾸며져 있어 매장 내부의 볼거리도 많지만 경북궁과 광화문의 가까이에 위치하고 있어 주변 볼거리도 다양합니다! 서촌 주변 다양한 소품 편집샵이 위치하고 있으며 미술관 등 문화생활을 즐기실 수 있는 공간이 많이 위치하여 주변의 볼거리를 마음껏 즐기시고 나신 후 저희 '통의동 국빈관'을 방문해 주시면 맛있는 음식과 최상의 서비스로 만족시켜 드리겠습니다. 경복궁 또는 청와대 투어를 마치시고 지치고 배고플 때 '통의동 국빈관'의 맛있는 소갈비와 한식을 드시면 피로가 싹 가실 겁니다. 셋째. 고기집이지만 한식 맛집 종로 맛집 '통의동 국빈관'은 3cm 두께로 두껍게 정형하여 '통의동 국빈관'만의 특제 소스로 만든 양념에 숙성한 양념 소갈비로 서촌 소고기 맛집으로도 유명하지만 소고기의 맛은 물론이고 더덕 연탄구이, 진한 사골로 우려낸 떡국도 별미라 광화문 한식 맛집으로도 알려져 있어 고기와 함께 곁들여 드시면 저희의 푹 빠지게 되실 겁니다. 서촌 밥집 '통의동 국빈관'을 처음 방문하시면 생각보다",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/9c/18/2b/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d26848644-Reviews-Kukbingwan-Seoul.html,24,4.3,"육류,고기",한옥 중정 품은 고급 한우의 품격,일 20:30 / 월 20:30 / 화 20:30 / 수 20:30 / 목 20:30 / 금 20:30 / 토 20:30,1230285142,https://place.map.kakao.com/1230285142,15000,38000,11,,,,,,,true,kakao
8953695,바이킹스워프 잠실헤리티지점,+82 1644-3210,"서울 올림픽로 300 캐주얼 빌딩 4층, 롯데월드몰",,37.51334,127.10374,"해산물, 한국, 그릴, 퓨전",일 11:30~13:15 / 일 13:45~15:30 / 일 17:00~18:45 / 일 19:15~21:00 / 월 12:00~15:00 / 월 18:00~21:00 / 화 12:00~15:00 / 화 18:00~21:00 / 수 12:00~03:00 / 수 18:00~21:00 / 목 12:00~15:00 / 목 18:00~21:00 / 금 12:00~15:00 / 금 18:00~21:00 / 토 11:30~13:15 / 토 13:45~15:30 / 토 17:00~18:45 / 토 19:15~21:00,WEEKLY LUNCH(MON-THU) 11:30 ~ 15:30 / DINNER 18:00 ~ 22:00 Break Time 15:30 ~ 18:00 (FRI) 11:30 ~ 15:30 / DINNER(1) 17:30 ~ 19:30 DINNER(2) 20:00 ~ 22:00 Break Time 15:30 ~ 17:30 WEEKEND LUNCH(1) 11:30 ~ 13:30 / LUNCH(2) 14:00 ~ 16:00 DINNER(1) 17:30 ~ 19:30 / DINNER(2) 20:00 ~ 22:00 Break Time 16:00 ~ 17:30,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0e/ff/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d8953695-Reviews-Vikings_Wharf_Jamsil_Heritage_Branch-Seoul.html,219,4.5,,신선함 가득한 랍스터 무한리필 뷔페,,425520392,https://place.map.kakao.com/425520392,,,,true,,,,,,,tripadvisor
14969098,강남 곱,+82 2-538-7592,서울 강남구 역삼로3길 12,,37.49433,127.031494,"바베큐, 아시아 요리, 한국",월 16:00~24:00 / 화 16:00~24:00 / 수 16:00~24:00 / 목 16:00~24:00 / 금 16:00~24:00 / 토 16:00~24:00 / 일 14:00~23:00,"안녕하세요. 신선한 당일도축 한우황소 곱창만을 사용하는 곱 입니다. 식신로드, 생생정보통, VJ특공대 등 많은 TV프로그램에서 극찬한 곱창맛집 입니다!",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/32/e0/0f/4e/caption.jpg?w=200&h=200&s=1,https://www.tripadvisor.co.kr/Restaurant_Review-g294197-d14969098-Reviews-Gangnam_Gop-Seoul.html,383,4.9,"곱창,막창","허영만의 백반기행, 줄서는식당 방영 맛집! 곱 강남점 입니다.",,263830255,https://place.map.kakao.com/263830255,18000,25500,8,,,,,,,,kakao
