6497852,Zest,+82 2-6137-7100,"10, Gukjegeumyung-ro, Yeongdeungpo-gu 2F, Conrad Seoul",07326,37.527786,126.92302,"International, Korean",Sun 06:30~10:30 / Sun 12:00~14:30 / Sun 18:00~21:30 / Mon 06:30~10:30 / Tue 06:30~10:30 / Wed 06:30~10:30 / Wed 11:30~14:30 / Wed 18:00~21:30 / Thu 06:30~10:30 / Thu 11:30~14:30 / Thu 18:00~21:30 / Fri 06:30~10:30 / Fri 11:30~14:30 / Fri 18:00~21:30 / Sat 06:30~10:30 / Sat 12:00~14:30 / Sat 17:30~19:30 / Sat 20:00~22:00,"Conrad Seoul's eclectic, all-day dining spot is a culinary crossroads where East meets West and trendy chic meets a delicious dining experience. From show-cooking stations and buffet islands heaped with fresh sushi and sashimi combinations, Mediterranean/Western specialties, Asian wok dishes and Korean favorites as well as an utterly tempting desserts to 'Zest' up your life!",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/ba/5a/c9/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d6497852-Reviews-Zest-Seoul.html
788278,Grand Kitchen,+82 2-559-7575,"521, Teheranno, Gangnam-gu B1 Grand InterContinental Seoul Parnas",06164,37.509506,127.06072,"International, Healthy",Sun 06:30~22:00 / Mon 06:30~22:00 / Tue 06:30~22:00 / Wed 06:30~22:00 / Thu 06:30~22:00 / Fri 06:30~22:00 / Sat 06:30~22:00,"Vegetarian friendly, Vegan options, Gluten free options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/f6/e6/5a/interior-of-grand-kirchen.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d788278-Reviews-Grand_Kitchen-Seoul.html
17423735,Jangseng Geongangwon,+82 10-2278-5968,"23, Gangnam-daero 124-gil, Gangnam-gu",06114,37.509262,127.02458,Korean,Sun 19:00~04:00 / Mon 19:00~04:00 / Tue 19:00~04:00 / Wed 19:00~04:00 / Thu 09:00~04:00 / Fri 09:00~04:00 / Sat 19:00~04:00,"Geongangwon is an old form of oriental pharmacy. We are eternally grateful for the old couple’s 20 years’ worth of efforts to maintain this Geongangwon. Jangsaeng healthy bar aims to live along with the Youngdong traditional market. Also, we create trendy and healthy drinks based on our concept. Let every guests of our bar to stay healthy. -Jangsaeng Healthy Bar-",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/5b/4b/31/caption.jpg?w=200&h=200&s=1&cx=1920&cy=1080&chk=v1_22b044cd4058ca85417e,https://www.tripadvisor.com/Restaurant_Review-g294197-d17423735-Reviews-Jangseng_Geongangwon-Seoul.html
1745654,Petra Restaurant,+82 2-790-4433,"33, Noksapyeong-daero 40-gil, Yongsan-gu",04345,37.53453,126.98742,"Lebanese, Mediterranean, Middle Eastern",Sun 11:00~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:00~22:00,"Vegetarian friendly, Vegan options, Halal, Gluten free options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/25/89/c8/photo0jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d1745654-Reviews-Petra_Restaurant-Seoul.html
8988285,Hangaram,+82 2-318-3088,"25, Namdaemun-ro 5-gil, Jung-gu",04526,37.56249,126.979095,Korean,,"Vegetarian friendly, Vegan options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/26/65/bb/photo0jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d8988285-Reviews-Hangaram-Seoul.html
10161356,MoMo Cafe,+82 2-2211-8222,"9 Namdaemun-ro, Jung-gu",04526,37.560947,126.97692,"International, Asian, Korean, Contemporary",Sun 06:30~21:00 / Mon 06:30~20:30 / Tue 06:30~20:30 / Wed 06:30~20:30 / Thu 06:30~20:30 / Fri 06:30~20:30 / Sat 06:30~21:00,"Vegetarian friendly, Vegan options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/a5/b1/3b/momo-cafe.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d10161356-Reviews-MoMo_Cafe-Seoul.html
32859415,Eataly The Hyundai Seoul,+82 2-3277-0658,22 Yeouido-dong The Hyundai Seoul,,37.52634,126.92767,Italian,Sun 10:30~22:00 / Mon 10:30~22:00 / Tue 10:30~22:00 / Wed 10:30~22:00 / Thu 10:30~22:00 / Fri 10:30~22:00 / Sat 10:30~22:00,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/b6/22/52/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d32859415-Reviews-Eataly_The_Hyundai_Seoul-Seoul.html
6463317,Tavolo 24,+82 2-2276-3320,"279, Cheonggyecheon-ro, Jongno-gu",03198,37.57037,127.00898,"International, Asian, Korean",Sun 06:30~10:00 / Sun 11:30~14:30 / Sun 18:00~21:30 / Mon 06:30~10:00 / Mon 11:30~14:30 / Mon 18:00~21:30 / Tue 06:30~10:00 / Tue 11:30~14:30 / Tue 18:00~21:30 / Wed 06:30~10:00 / Wed 11:30~14:30 / Wed 18:00~21:30 / Thu 06:30~10:00 / Thu 11:30~14:30 / Thu 18:00~21:30 / Fri 06:30~10:00 / Fri 11:30~14:30 / Fri 18:00~21:30 / Sat 06:30~10:00 / Sat 11:30~14:30 / Sat 17:30~22:00,"Vegetarian friendly, Vegan options, Gluten free options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/96/5e/51/getlstd-property-photo.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d6463317-Reviews-Tavolo_24-Seoul.html
15154591,Speakeasy Boxing Tiger,+82 2-540-2399,,,,,,,"Asian style Speakeasy bar. Nice selection of Spirits and wines, beer & Cocktail with fusion style deep fried food menu. unique infusion liquors and any other asian liquors. DJ's old school hiphop and new jackswing & house. bartender, sommelier & staff have a good experiences in 5 stars hotel industry.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/db/c6/60/getlstd-property-photo.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d15154591-Reviews-Speakeasy_Boxing_Tiger-Seoul.html
24636878,MIO,+82 2-2092-6102,209 Jamsil-ro 3F Sofitel Ambassador Seoul Hotel,05552,37.51388,127.1064,"Seafood, Sushi, Healthy, Japanese Fusion",Sun 11:30~14:30 / Sun 18:00~22:00 / Mon 11:30~14:30 / Mon 18:00~22:00 / Tue 11:30~14:30 / Tue 18:00~22:00 / Wed 11:30~14:30 / Wed 18:00~22:00 / Thu 11:30~14:30 / Thu 18:00~22:00 / Fri 11:30~14:30 / Fri 18:00~22:00 / Sat 11:30~14:30 / Sat 18:00~22:00,Accepts Credit Cards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/f3/2f/88/sushi-counter.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d24636878-Reviews-MIO-Seoul.html
6732749,Parc,+82 2-792-2022,"26-5, Itaewon-ro 55ga-gil, Yongsan-gu",04348,37.537464,126.999794,"Asian, Korean",Sun 11:30~15:30 / Sun 17:30~21:00 / Mon 11:30~15:30 / Mon 17:30~21:00 / Tue 11:30~15:30 / Tue 17:30~21:00 / Wed 11:30~15:30 / Wed 17:30~21:00 / Thu 11:30~15:30 / Thu 17:30~21:00 / Fri 11:30~15:30 / Fri 17:30~21:00 / Sat 11:30~15:30 / Sat 17:30~21:00,"Mama knows best! PARC was founded in 2013 in the Hannam district of Seoul, which is the most international neighborhood of Korea's capital city. PARC, which translates to park in the famed romance language of Catalan, serves traditional Korean food inspired from authentic family recipes by owner Pak Mogua's mother, Heo Junghee, that have been passed down through generations of family. After 4 years of traveling the world, Pak realized the strong impact his mother's cooking had always had on him with its unique and genuine flavors. It was then when he decided to collect all of his mother's recipes to not only document for himself, but to also share with people he loved. In the summer of 2012, co-owners Pak Mogua and Oo Zeemin came up with the idea for PARC while sitting in what would eventually become the actual restaurant space. They designed PARC to be casual and affordable, and a friendly restaurant where everyone is welcome and can dine in comfort. PARC prides itself on serving authentic and homemade Korean dishes using the freshest ingredients with both modern and traditional cooking techniques. With a seasonal menu featuring the best of Korean cuisine, we hope you come and try our Korean Mother's Recipes & More. ""Parc is my favourite restaurant in Seoul."" -Sophie Hicks (Architect, London, UK dined more than 3 times) ""This is very warm energy you have here."" -Toni Alva (Legenday Skater, CA, USA dined twice)",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/56/2f/ac/about-parc-seoul.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d6732749-Reviews-Parc-Seoul.html
3600756,Kyochon Chicken Hongdae Store,3381300,"362-15, Seogyo-dong, Mapo-gu",,37.551956,126.92285,"Asian, Korean",Sun 12:00~02:00 / Mon 12:00~02:00 / Tue 12:00~02:00 / Wed 12:00~02:00 / Thu 12:00~02:00 / Fri 12:00~02:00 / Sat 12:00~02:00,Accepts Credit Cards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ef/f0/c7/photo2jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d3600756-Reviews-Kyochon_Chicken_Hongdae_Store-Seoul.html
4078612,Manjok Ohyang Jokbal City Hall,+82 2-753-4755,"134-10, Seosomun-ro, Jung-gu",04514,37.563328,126.97591,Korean,Sun 12:00~22:00 / Mon 11:30~22:00 / Tue 11:30~22:00 / Wed 11:30~22:00 / Thu 11:30~22:00 / Fri 11:30~22:00 / Sat 12:00~22:00,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/63/5f/a8/20190503-185621-largejpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4078612-Reviews-Manjok_Ohyang_Jokbal_City_Hall-Seoul.html
24181518,Fait Maison,+82 2-2092-6100,"209, Jamsil-ro, Songpa-gu 4F",05552,37.509075,127.08632,"French, European",Sun 06:30~22:00 / Mon 06:30~22:00 / Tue 06:30~22:00 / Wed 06:30~22:00 / Thu 06:30~22:00 / Fri 06:30~22:00 / Sat 06:30~22:00,Accepts Credit Cards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/dd/a5/d8/fait-maison.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d24181518-Reviews-Fait_Maison-Seoul.html
27161879,Szimpatikus Seongsu Branch,0507-1337-7679,"6 Achasan-ro 3rd floor, Noudit Seoul Forest",,37.54781,127.045074,"Italian, European, Asian, Korean, Dining bars",Sun 11:30~15:30 / Sun 17:00~22:00 / Mon 11:00~15:00 / Mon 17:00~22:00 / Tue 11:00~15:00 / Tue 17:00~22:00 / Wed 11:00~15:00 / Wed 17:00~22:00 / Thu 11:00~15:00 / Thu 17:00~22:00 / Fri 11:00~15:00 / Fri 17:00~22:00 / Sat 11:30~15:30 / Sat 17:00~22:00,Fine casual restaurant serving European cuisine in an Asian style,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/bd/4c/1b/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d27161879-Reviews-Szimpatikus_Seongsu_Branch-Seoul.html
31330814,The LifeStyle Kitchen Lottle World Mall,+82 2-3213-4533,"Olympic-ro, 300 5 Floor, Lotte World Mall, Songpa District",,37.513718,127.10366,"Italian, Steakhouse, Mediterranean, Healthy, Wine Bar",Sun 10:30~22:00 / Mon 10:30~22:00 / Tue 10:30~22:00 / Wed 10:30~22:00 / Thu 10:30~22:00 / Fri 10:30~22:00 / Sat 10:30~22:00,"Experience healthy dining at Lotte World Mall in Jamsil, where great flavors meet a stylish plant-inspired interior.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/33/73/58/f8/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d31330814-Reviews-The_LifeStyle_Kitchen_Lottle_World_Mall-Seoul.html
4075980,La Seine,+82 2-317-7171,"30, Eulji-ro, Jung-gu 1F, Lotte Hotel Seoul",04533,37.565277,126.98096,"Korean, Fusion",Sun 06:00~10:00 / Sun 11:30~13:30 / Sun 14:00~16:00 / Sun 17:30~19:30 / Sun 20:00~22:00 / Mon 06:00~10:00 / Mon 11:30~14:30 / Mon 18:00~22:00 / Tue 06:00~10:00 / Tue 11:30~14:30 / Tue 18:00~22:00 / Wed 06:00~10:00 / Wed 11:30~14:30 / Wed 18:00~22:00 / Thu 06:00~10:00 / Thu 11:30~14:30 / Thu 18:00~22:00 / Fri 06:00~10:00 / Fri 11:30~14:30 / Fri 18:00~22:00 / Sat 06:00~10:00 / Sat 11:30~13:30 / Sat 14:00~16:00 / Sat 17:30~19:30 / Sat 20:00~22:00,"Vegetarian friendly, Vegan options, Gluten free options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/02/75/18/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4075980-Reviews-La_Seine-Seoul.html
24637953,L'Espace,+82 2-2092-6104,"209, Jamsil-ro, Songpa-gu 6F Sofitel Ambassador Seoul Hotel",05552,37.516384,127.11036,"French, Bar, International, Pub",Sun 08:00~22:00 / Mon 10:00~22:00 / Tue 10:00~22:00 / Wed 10:00~22:00 / Thu 10:00~22:00 / Fri 10:00~22:00 / Sat 08:00~22:00,Accepts Credit Cards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/a2/8f/e6/l-espace-hall.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d24637953-Reviews-L_Espace-Seoul.html
33106296,SMT Lounge The Hyundai Seoul Branch,+82 2-3277-0659,Yeoui-daero 6th Floor,,37.52652,126.92798,Fusion,Sun 10:30~22:00 / Mon 10:30~22:00 / Tue 10:30~22:00 / Wed 10:30~22:00 / Thu 10:30~22:00 / Fri 10:30~22:00 / Sat 10:30~22:00,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/df/67/2c/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d33106296-Reviews-SMT_Lounge_The_Hyundai_Seoul_Branch-Seoul.html
28191952,Cheongdam Baeksong,+82 2-6958-9292,13 Dosan-daero 100-gil Gangnam-gu,,37.550262,126.997086,"Barbecue, Asian, Korean",Sun 11:15~22:00 / Mon 11:15~22:00 / Tue 11:15~22:00 / Wed 11:15~22:00 / Thu 11:15~22:00 / Fri 11:15~22:00 / Sat 11:15~22:00,"""Cheongdam Baeksong is a Korean BBQ restaurant near Cheongdam Station. It serves 1++ BMS No.9 grade Korean beef, aged for over 21 days for tenderness and flavor. The beef is famous for its rich marbling, making it especially juicy and delicious. Popular dishes include Seodae-sal, a chewy and flavorful meat grilled with the bone, and the 245 Set Menu, featuring premium cuts of beef. The beef Yukgaejang, a spicy beef soup with noodles, is also a customer favorite. The restaurant uses Binchotan charcoal and cast iron grills to keep the meat juicy. With over 20 private rooms, it offers grilling service, no corkage fee, valet parking, high chairs, and eco-friendly baby utensils, perfect for dates, family meals, and group gatherings.""",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/6c/ef/18/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d28191952-Reviews-Cheongdam_Baeksong-Seoul.html
27697272,Cafe Pokpo,,262-29 Yeonhui-ro Seodaemun-gu,03653,37.581264,126.93703,"Asian, Korean",Sun 10:00~21:00 / Mon 10:00~21:00 / Tue 10:00~21:00 / Wed 10:00~21:00 / Thu 10:00~21:00 / Fri 10:00~21:00 / Sat 10:00~21:00,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/ee/1d/47/cafe-overlooking-the.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d27697272-Reviews-Cafe_Pokpo-Seoul.html
2228966,Balwoo Gongyang,+82 2-733-2081,"56, Ujeongguk-ro, Jongno-gu 5F TempleStay Bldg.",03145,37.57388,126.98316,"Asian, Korean",Mon 11:30~15:00 / Mon 17:00~21:00 / Tue 11:30~15:00 / Tue 17:00~21:00 / Wed 11:30~15:00 / Wed 17:00~21:00 / Thu 11:30~15:00 / Thu 17:00~21:00 / Fri 11:30~15:00 / Fri 17:00~21:00 / Sat 11:30~15:00 / Sat 17:00~21:00,"Vegetarian friendly, Vegan options, Gluten free options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/bd/8c/88/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d2228966-Reviews-Balwoo_Gongyang-Seoul.html
7105808,Yang Good,+82 2-567-7060,"15, Nonhyeon-ro 95-gil, Gangnam-gu Pyeonghwa Bldg. 1F",06131,37.50211,127.03474,"Barbecue, Asian, Korean",Mon 16:00~23:00 / Tue 16:00~23:00 / Wed 16:00~23:00 / Thu 16:00~23:00 / Fri 16:00~23:00 / Sat 16:00~21:00,"Halal, Kosher, Gluten free options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f6/ab/f5/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7105808-Reviews-Yang_Good-Seoul.html
4171321,Brooklyn The Burger Joint,+82 2-533-7180,"51-13, Donggwang-ro 43-gil, Seocho-gu 1f",06579,37.497387,127.000626,"American, Fast Food, Diner",,"Lunch, Dinner",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/2b/75/6a/the-servery.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d4171321-Reviews-Brooklyn_The_Burger_Joint-Seoul.html
3616586,The Park View,+82 2-2230-3374,"202 Jangchung-dong, Jung-gu",04614,37.556103,127.00493,"International, Asian, Korean, Hong Kong",Sun 06:00~10:00 / Sun 11:00~13:00 / Sun 14:00~16:00 / Sun 17:00~19:00 / Sun 19:30~21:30 / Mon 06:00~10:00 / Mon 12:00~14:30 / Mon 18:00~21:30 / Tue 06:00~10:00 / Tue 12:00~14:30 / Tue 18:00~21:30 / Wed 06:00~10:00 / Wed 12:00~14:30 / Wed 18:00~21:30 / Thu 06:00~10:00 / Thu 12:00~14:30 / Thu 18:00~21:30 / Fri 06:00~10:00 / Fri 12:00~14:30 / Fri 17:00~19:00 / Fri 19:30~21:30 / Sat 06:00~10:00 / Sat 11:00~13:00 / Sat 14:00~16:00 / Sat 17:00~19:00 / Sat 19:30~21:30,"Vegetarian friendly, Vegan options, Gluten free options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/14/88/b0/the-park-view.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d3616586-Reviews-The_Park_View-Seoul.html
2230268,Jin Ok Hwa Original Chicken Restaurant,+82 2-2275-9666,"18, Jong-ro 40ga-gil, Jongno-gu",03197,37.570297,127.00576,"Asian, Korean",Sun 10:30~01:00 / Mon 10:30~01:00 / Tue 10:30~01:00 / Wed 10:30~01:00 / Thu 10:30~01:00 / Fri 10:30~01:00 / Sat 10:30~01:00,"Lunch, Dinner, Late Night",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/48/70/7c/photo1jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d2230268-Reviews-Jin_Ok_Hwa_Original_Chicken_Restaurant-Seoul.html
8380760,Côté Jardin,+82 10-5771-5072,"122-1 Bogwang-ro 1, 2층 ",04406,37.533737,126.99432,"French, Bar, European, Pub, Wine Bar, Gastropub",Sun 11:00~02:00 / Mon 11:00~02:00 / Tue 11:00~02:00 / Wed 11:00~02:00 / Thu 11:00~02:00 / Fri 11:00~03:00 / Sat 11:00~03:00,"Cote Jardin is a French bistro located at 122-1 Itaewon, Seoul. With a garden, a large bar, and cozy two-floor seating, it’s perfect for gatherings and parties. Enjoy home-style French cuisine with wine or cocktails.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/31/d5/90/71/first-floor-bar.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d8380760-Reviews-Co_te_Jardin-Seoul.html
14969080,Gop - Mullae,+82 2-2633-5201,"34, Dangsan-ro, Yeongdeungpo-gu 1F",07297,37.517426,126.89648,"Barbecue, Asian, Korean",Sun 15:00~02:00 / Mon 15:00~02:00 / Tue 15:00~02:00 / Wed 15:00~02:00 / Thu 15:00~02:00 / Fri 15:00~02:00 / Sat 15:00~02:00,Accepts Credit Cards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c1/54/89/menu.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d14969080-Reviews-Gop_Mullae-Seoul.html
6463321,BLT Steak,+82 2-2276-3330,"279, Cheonggyecheon-ro, Jongno-gu JW Marriott Dongdaemun Square Seoul",110-126,37.570293,127.00882,"American, Steakhouse, Grill",Mon 11:30~14:30 / Mon 18:00~22:00 / Tue 11:30~14:30 / Tue 18:00~22:00 / Wed 11:30~14:30 / Wed 18:00~22:00 / Thu 11:30~14:30 / Thu 18:00~22:00 / Fri 11:30~14:30 / Fri 18:00~22:00,"Digital Payments, Accepts credit cards: American Express, Discover, Mastercard, Visa",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/a2/b4/bd/blt-steak.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d6463321-Reviews-BLT_Steak-Seoul.html
9565154,The Griffin Bar,+82 2-2276-3344,"279, Cheonggyecheon-ro, Jongno-gu 11F, JW Marriott Dongdaemun Square Seoul",03198,37.57037,127.0089,Bar,Sun 18:00~01:00 / Mon 18:00~01:00 / Tue 18:00~01:00 / Wed 18:00~01:00 / Thu 18:00~01:00 / Fri 18:00~01:00 / Sat 18:00~01:00,"Meet friends for craft cocktails, premium liquors and panoramic views of Seoul at the Griffin Bar, our stunning rooftop bar located on the eleventh floor of the JW Marriott Dongdaemun Square Seoul. Our sophisticated Dongdaemun rooftop bar boasts sweeping views of Seoul, designer cocktails and an international restaurant menu. The chic, welcoming ambiance is perfect for private events.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/2c/11/c9/the-griffin-terrace.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9565154-Reviews-The_Griffin_Bar-Seoul.html
27433088,Gowooga Gwanghwamun,+82 6205-9554,136 Sejong-Daero Jung-Gu,,37.568447,126.9777,"Japanese, Seafood, Barbecue, Asian, Korean, Japanese Fusion",Sun 11:30~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:30~22:00,"Gowooga Gwanghwamun is a premium Korean dining restaurant located in the heart of Gwanghwamun. The refined interior and private rooms make it an ideal venue for business meetings, company dinners, and important gatherings. With carefully selected top-grade Korean beef and a traditional Korean course meal, it offers a luxurious dining experience. Loved by professionals and food enthusiasts alike, it is also a perfect choice for family gatherings and anniversaries.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/41/b8/61/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d27433088-Reviews-Gowooga_Gwanghwamun-Seoul.html
2170347,Jyoti Indian Restaurant,+82 2-703-3535,"6, Sinchon-ro 20-gil, Mapo-gu 3 Floor",04101,37.554913,126.93795,"Indian, Asian",Sun 11:00~22:00 / Mon 11:00~22:00 / Tue 11:00~22:00 / Wed 11:00~22:00 / Thu 11:00~22:00 / Fri 11:00~22:00 / Sat 11:00~22:00,We are established in early 2010 and successfully providing our best service to our locals and foreign visitors. We are specialist of Indian vegetarian and non Vegetarian mouth watering menus. By the continues support of our customers we are finally able to open our branch in seoul chungmuro. Thank you.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/3f/75/02/caption.jpg?w=900&h=-1&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d2170347-Reviews-Jyoti_Indian_Restaurant-Seoul.html
9171053,Jonny Dumpling,+82 2-790-8830,"5, Bogwang-ro 59-gil, Yongsan-gu Itaewon-dong",04391,37.533802,126.99207,"Chinese, International, Asian",Sun 11:30~21:30 / Mon 11:30~21:30 / Tue 11:30~21:30 / Wed 11:30~21:30 / Thu 11:30~21:30 / Fri 11:30~21:30 / Sat 11:30~21:30,Accepts credit cards: Visa,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/58/80/b9/photo0jpg.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9171053-Reviews-Jonny_Dumpling-Seoul.html
7618191,EID - Halal Korean Food,+82 70-8899-8210,"67, Usadan-ro 10-gil, Yongsan-gu",04408,37.532322,126.9991,"Asian, Korean",Sun 11:30~21:00 / Mon 11:30~21:00 / Tue 11:30~21:00 / Wed 11:30~21:00 / Thu 11:30~21:00 / Fri 11:30~21:00 / Sat 11:30~21:00,"Halal, Gluten free options",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/fe/a9/d4/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d7618191-Reviews-EID_Halal_Korean_Food-Seoul.html
9213118,The King's,+82 2-2270-3121,"287, Dongho-ro, Jung-gu Ambassador Seoul - Pullman Hotel",04618,37.560013,127.00246,"Seafood, International",Sun 06:30~10:00 / Sun 11:30~13:30 / Sun 14:00~16:00 / Sun 18:00~21:30 / Mon 06:30~10:00 / Mon 12:00~14:30 / Mon 18:00~21:30 / Tue 06:30~10:00 / Tue 12:00~14:30 / Tue 18:00~21:30 / Wed 06:30~10:00 / Wed 12:00~14:30 / Wed 18:00~21:30 / Thu 06:30~10:00 / Thu 12:00~14:30 / Thu 18:00~21:30 / Fri 06:30~10:00 / Fri 12:00~14:30 / Fri 18:00~21:30 / Sat 06:30~10:00 / Sat 11:30~13:30 / Sat 14:00~16:00 / Sat 17:30~21:30,"THE KING’S is a premium live buffet featuring a wide variety of international dishes made of top-notch, seasonal ingredients. With an open kitchen in every section., THE KING’S offers a lively dining experience where you can enjoy its signature menus such as 72.8% oven pizza, pecking duck, seafood tower, fresh sushi and sashimi, as well as fire-grilled dishes such as lamb ribs, beef ribs and seafood.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/d6/82/33/the-king-s.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d9213118-Reviews-The_King_s-Seoul.html
26805070,Wolhwa Galbi,+82 2-2678-7592,"17, Gyeongin-ro 79-gil, Yeongdeungpo-gu First floor",07290,37.51331,126.89353,"Asian, Korean, Healthy",Sun 12:30~23:00 / Mon 16:00~23:00 / Tue 16:00~23:00 / Wed 16:00~23:00 / Thu 16:00~23:00 / Fri 16:00~23:00 / Sat 12:30~23:00,Accepts Credit Cards,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c1/4d/d6/caption.jpg?w=900&h=500&s=1,https://www.tripadvisor.com/Restaurant_Review-g294197-d26805070-Reviews-Wolhwa_Galbi-Seoul.html
