restaurant_id,review_num,review_text,
1933588,5,,"Third time to this shop, the food a bit pricey but this place offer great Korean bbq experience. Although the place is crowded as usual but their staff are committed to get the everything done before serving other customers. Most staff seem happy to work there (a happy staff will provide good service and happy to serve which is very important), and greet when customer leave the shop. Some staff speak chinese which can explain or provide recommendation easily in mandarin for chinese customer. Definitely will come again next time !"
1933588,6,,"We arrived after the lunch and before the dinner crowd so we walked right in the place was rather empty so we sat right down and so of course the wait staff immediately took our order and hover around the table to cook our beef! My wife and I thought the quality of meat was very very good. The salads were fresh and tasty and filled them when needed with a nice variety! We were also happy that we didn’t walk out smelling like smoke since the ventilation was efficient.
We were able to communicate with one of the waiters in English, which helped ! We will be back!"
1933588,7,,Great Korean BBQ Myeondong
1933588,8,,"Bbq delivers an authentic and satisfying Korean barbecue experience. The restaurant features sleek, modern d?cor with built-in grills at every table. Their marinated galbi (beef short ribs) is tender, flavorful, and grilled to perfection. The staff is attentive, often helping you cook the meat just right. Banchan is generous and includes crispy kimchi, sweet potatoes, and pickled cucumbers. Their dipping sauces are rich and complement the grilled meats perfectly. Prices are reasonable for the quality, and portions are great for sharing. Whether you’re a first-timer or BBQ veteran, Maple offers a cozy, delicious way to enjoy Korean culinary tradition."
1933588,9,,Good foods and excellent customer service! The staff will barbecue for us. The side dishes are good as well. We ordered beef sirloin and it taste good.
1933588,10,,"Wonderful Korean barbecue! well varied and with tasty meats. For the couple, it is around R$350.00. But worth every penny"
1933588,11,,"The first top tear on my barbecue list. Waiter and waitress would cook the meat for us, all I needed to do was waiting for eating. And also with kpop music surrounding during dinner which is a great meal and full of happiness. I would definitely comeback."
1933588,12,,Is this a restaurant for Japanese people?　It's free. The taste was neither bad nor bad.
1933588,13,,"Borrego Springs, California"
1933588,14,,The restaurant was busy when we arrived. Luckily there are tables available and we were seated promptly. Service was fast and attentive. The waiter made some recommendations and we ordered the two recommended beef dishes plus 2 other beef dishes. The beef was tender and delicious. The marinated beef ribs were very good too.
1933588,15,,"I honestly feel that the food is overrated. I would say that the service is good given the fact that they were very busy, so I could not expect too much. The food was good but I have had better. It was very crowded so do not expect too much from the restaurant atmosphere either.  Prepare to queue too."
1978666,1,,Pretty good tacos on the fly...
1978666,2,,"The main menu, Pork Taco, has recently felt close to the average level of Mexican restaurants in Seoul. It was competitive at the start of the business, but while the level of Mexican food in this area has improved a lot recently, it seems to have lagged behind."
1978666,3,,"I'm a regular customer at Gusto Taco (often by delivery). I ordered tonight and it was great, as usual. Love the chimichanga, tacos, burger especially but everything I've had here is good."
1978666,4,,"Unfortunately turned away, check if they are open"
1978666,5,,Tasty tacos but don’t come here if you’re looking to for gluten free food.
1978666,6,,What a fantastic find for tacos in Seoul! The flavors were spot on. I went for the pork tacos and a chicken enchilada. They've also got a great range of beers to choose!
1978666,7,,"I really loved this restaurant and will definitely be bringing my friends and family here in the future. The staff were so nice and informative. They even wrapped our food because we couldn’t finish it even though we stayed past closing time(on accident!). The food was super delicious. The owner came and gave us our food, introduced himself, and had a conversation with my friend and I both and told us a bit about himself. Really, it was a lovely experience."
1978666,8,,Great restaurant.  Food is fresh and tasty. Service is very good.  We visited this place 11 years ago and were f voted to see it is still here and is thriving.
1978666,9,,My friends and I were craving Mexican food since being in Seoul and so many places were extremely expensive but Gustavo Taco has amazing food for a great price. The pork tacos were arguably one of the best tacos I’ve ever had…and I’ve had authentic tacos in Mexico City. The burrito is awesome and the hot sauce really brings it all together. My love for the chef??it’s a 1 hour commute for my friends to get here and we all agreed coming back is going to be a must.
1978666,10,,The Best Mexican Food in the ROK
1978666,11,,This place was very nice and we were warmly welcomed with the owner. The tacos were also really good and the sets were flexible and vegetarian friendly. The place had a nice view and english-speaking staff. A definitely worth a visit!
1978666,12,,Place has fantastic food and great drinks. Get the pork tacos and a Mojito. Some of the best food I’ve had since I’ve been in Seoul also it has great service and a nice home feel.
1978666,13,,hot garbage... how is this #6 on trip advisor
1978666,14,,Maybe I’ll have better luck next time ????
1978666,15,,Best mexican food in Seoul
7788204,1,,My friend and I were looking for a place to stop at for breakfast before our tour. THIS WAS IT!!! It was kind of hard to find down a weird alley but the food was soo good and the portions were just right. The owner didn’t speak a lot of English but understood what we pointed to on the menu and the basics. He was so welcoming and the chef was also very kind and sweet. I would 10/10 recommend this!
7788204,2,,"A pleasant discovery!You can eat very well at low prices. Hot bibimpap,king sized dumpling, korean pumpcake,hot pot bulgogi and"
7788204,3,,"Best banchan, friendly service, great prices, in an atmospheric dive location"
7788204,4,,"Huge main dish, with some tasty side dishes which would make you full"
7788204,5,,Contemplating going back to korea for this
7788204,6,,He made it nice and spicy for me!
7788204,7,,"San Francisco, California"
7788204,8,,Insider tip with authentic cuisine
7788204,9,,"I barely found it, ate beef bones and I didn’t like it, why people come here, I don’t understand, I think the rating is wrong, ahh I give 1 point"
7788204,10,,First visit in three years
7788204,11,,Best soft tofu soup in Myeongdong!
7788204,12,,Hole in the wall restaurant with yummy food
7788204,13,,Hole in the wall gem in Myeongdong
7788204,14,,A small eatery hidden in an alley but surprisingly had a constant stream of regular patrons. Food served quickly and are piping hot. Banchan taste good especially when wrapped with seaweed.
7788204,15,,Good Korean home cooked family run place
10257443,1,,Outstanding Korean dinner
10257443,2,,Absolutely awesome atmosphere Karen was great!
10257443,3,,Taste like animal food and all ingredients is allergen
10257443,4,,Exciting predetermined menu inspired by Korea's royal past. The flavors were mild and balanced. The wine list did not meet expectations but beer worked fine.
10257443,5,,"We had heard of this establishment as fine dining associated with the royal Joseon era and made reservations via email.  We also confirmed several times by email my husband was a pescatarian and they confirmed the dishes can be accommodated for him.  Halfway through the courses, they served my husband pheasant soup.  My husband said he's pescatarian and will not be able to have the dish.  The manager and server insisted he try it.....they did not even apologize and try to replace the dish, but kept insisting he try it.  This was a great disappointment in a fine dining establishment!!!"
10257443,6,,"Mother's life and family celebrations have received many compliments.
I visited and reviewed the comments, so I went with more confidence, and I also felt well-treated and tasty. I'll be back soon for your dear guest."
